epoch,step,loss
7,175,0.47971129417419434
7,176,0.2963864803314209
7,177,0.501571536064148
7,178,0.33182787895202637
7,179,0.48667073249816895
7,180,0.32017993927001953
7,181,0.3040781617164612
7,182,0.2541780471801758
7,183,0.4703899025917053
7,184,0.432361364364624
7,185,0.34830355644226074
7,186,0.38901031017303467
7,187,0.26862382888793945
7,188,0.443569540977478
7,189,0.41635340452194214
7,190,0.33649832010269165
7,191,0.490802526473999
7,192,0.46512001752853394
7,193,0.3555523157119751
7,194,0.34632474184036255
7,195,0.4541406035423279
7,196,0.4570574164390564
7,197,0.3629390001296997
7,198,0.407914936542511
7,199,0.4569762945175171
8,200,0.48441457748413086
8,201,0.31011152267456055
8,202,0.5183234214782715
8,203,0.3663782477378845
8,204,0.5012891292572021
8,205,0.38075506687164307
8,206,0.3154364228248596
8,207,0.25335443019866943
8,208,0.4416642189025879
8,209,0.3686146140098572
8,210,0.3387969732284546
8,211,0.999993085861206
8,212,0.2603047490119934
8,213,0.42379117012023926
8,214,0.3772188425064087
8,215,0.334500253200531
8,216,0.47976547479629517
8,217,0.425384521484375
8,218,0.31528645753860474
8,219,0.3253784775733948
8,220,0.41847479343414307
8,221,0.4409700036048889
8,222,0.2988179326057434
8,223,0.3735969066619873
8,224,0.4320998787879944
9,225,0.4234004616737366
9,226,0.27701276540756226
9,227,0.4990091919898987
9,228,0.9999628067016602
9,229,0.41385263204574585
9,230,0.27334052324295044
9,231,0.2865707278251648
9,232,0.2205439805984497
9,233,0.3964056968688965
9,234,0.3700929880142212
9,235,0.31152522563934326
9,236,0.3020141124725342
9,237,0.22546082735061646
9,238,0.40124547481536865
9,239,0.4340810179710388
9,240,0.3612704277038574
9,241,0.501124382019043
9,242,0.4064405560493469
9,243,0.33817827701568604
9,244,0.32888931035995483
9,245,0.4129186272621155
9,246,0.41339391469955444
9,247,0.3190106749534607
9,248,0.9998159408569336
9,249,0.4505884051322937
10,250,0.384255588054657
10,251,0.28072983026504517
10,252,0.4861106872558594
10,253,0.3141183853149414
10,254,0.43300861120224
10,255,0.3085046410560608
10,256,0.28818345069885254
10,257,0.24626708030700684
10,258,0.4232196807861328
10,259,0.3681832551956177
10,260,0.3097432851791382
10,261,0.312572717666626
10,262,0.21633285284042358
10,263,0.39019525051116943
10,264,0.39466315507888794
10,265,0.3208012580871582
10,266,0.4776833653450012
10,267,0.3715322017669678
10,268,0.32742810249328613
10,269,0.32529014348983765
10,270,0.38177210092544556
10,271,0.4034544825553894
10,272,0.3041633367538452
10,273,0.3599948287010193
10,274,0.4174756407737732
11,275,0.3943794369697571
11,276,0.26508277654647827
11,277,0.4559708833694458
11,278,0.300052285194397
11,279,0.41483837366104126
11,280,0.2970978021621704
11,281,0.2756195664405823
11,282,0.9999980926513672
11,283,0.3804374933242798
11,284,0.33977222442626953
11,285,0.3058144450187683
11,286,0.35191982984542847
11,287,0.20854586362838745
11,288,0.3532481789588928
11,289,0.37059861421585083
11,290,0.30434608459472656
11,291,0.4648396372795105
11,292,0.35482853651046753
11,293,0.2873370051383972
11,294,0.3166224956512451
11,295,0.36680078506469727
11,296,0.3873388171195984
11,297,0.3005930781364441
11,298,0.3763502836227417
11,299,0.9999955892562866
12,300,0.3386697769165039
12,301,0.24226999282836914
12,302,0.42182350158691406
12,303,0.312649667263031
12,304,0.43152689933776855
12,305,0.26956707239151
12,306,0.3037654161453247
12,307,0.23495692014694214
12,308,0.38848334550857544
12,309,0.3408491015434265
12,310,0.3026692271232605
12,311,0.2990935444831848
12,312,0.21756130456924438
12,313,0.34542417526245117
12,314,0.36356765031814575
12,315,0.30445384979248047
12,316,0.5013870596885681
12,317,0.3800630569458008
12,318,0.29035913944244385
12,319,0.356601357460022
12,320,0.4109938144683838
12,321,0.3898544907569885
12,322,0.300309956073761
12,323,0.36545735597610474
12,324,0.42444998025894165
13,325,0.35921770334243774
13,326,0.23949307203292847
13,327,0.45837002992630005
13,328,0.2975097894668579
13,329,0.4275931715965271
13,330,0.2701606750488281
13,331,0.3214355707168579
13,332,0.25034040212631226
13,333,0.48013949394226074
13,334,0.3834843039512634
13,335,0.30473166704177856
13,336,0.27760928869247437
13,337,0.2036641240119934
13,338,0.3970738649368286
13,339,0.3268245458602905
13,340,0.30538409948349
13,341,0.45716190338134766
13,342,0.3748971223831177
13,343,0.2931390404701233
13,344,0.32737791538238525
13,345,0.3927851915359497
13,346,0.385625958442688
13,347,0.32179582118988037
13,348,0.3506739139556885
13,349,0.43785709142684937
14,350,0.3918720483779907
14,351,0.24244838953018188
14,352,0.4563307762145996
14,353,0.3107537627220154
14,354,0.42683666944503784
14,355,0.2585039734840393
14,356,0.26638132333755493
14,357,0.23676878213882446
14,358,0.36796003580093384
14,359,0.33094578981399536
14,360,0.28874170780181885
14,361,0.33330291509628296
14,362,0.18838000297546387
14,363,0.36019450426101685
14,364,0.33800363540649414
14,365,0.31092822551727295
14,366,0.4744720458984375
14,367,0.37245994806289673
14,368,0.2751101851463318
14,369,0.3173080086708069
14,370,0.3578326106071472
14,371,0.9999980926513672
14,372,0.3055119514465332
14,373,0.37974393367767334
14,374,0.43934375047683716
15,375,0.3648729920387268
15,376,0.2738962769508362
15,377,0.44540542364120483
15,378,0.2995927333831787
15,379,0.45047712326049805
15,380,0.27631866931915283
15,381,0.29675817489624023
15,382,0.23728656768798828
15,383,0.43245673179626465
15,384,0.38154369592666626
15,385,0.29471564292907715
15,386,0.30628132820129395
15,387,0.24885088205337524
15,388,0.343267023563385
15,389,0.3908870816230774
15,390,0.32165855169296265
15,391,0.44287097454071045
15,392,0.3439502716064453
15,393,0.28409677743911743
15,394,0.3630141615867615
15,395,0.3600832223892212
15,396,0.39743924140930176
15,397,0.31773990392684937
15,398,0.36628180742263794
15,399,0.41974228620529175
16,400,0.39296746253967285
16,401,0.2881735563278198
16,402,0.46233850717544556
16,403,0.32974934577941895
16,404,0.41525983810424805
16,405,0.30100345611572266
16,406,0.3186261057853699
16,407,0.25009703636169434
16,408,0.37492167949676514
16,409,0.3434257507324219
16,410,0.29247725009918213
16,411,0.3371105194091797
16,412,0.17845463752746582
16,413,0.4436482787132263
16,414,0.3105865716934204
16,415,0.2824072241783142
16,416,0.41040462255477905
16,417,0.367831826210022
16,418,0.2740515470504761
16,419,0.34539085626602173
16,420,0.410037100315094
16,421,0.3565986752510071
16,422,0.255423367023468
16,423,0.38151299953460693
16,424,0.40593427419662476
17,425,0.3673931360244751
17,426,0.2536291480064392
17,427,0.43884527683258057
17,428,0.2922489047050476
17,429,0.41504234075546265
17,430,0.2890259027481079
17,431,0.25881099700927734
17,432,0.2010817527770996
17,433,0.4053382873535156
17,434,0.3825690746307373
17,435,0.30420738458633423
17,436,0.299831748008728
17,437,0.1892223358154297
17,438,0.3844977021217346
17,439,0.3420982360839844
17,440,0.2991582155227661
17,441,0.425559937953949
17,442,0.3649885654449463
17,443,0.29538393020629883
17,444,0.3468313217163086
17,445,0.36588191986083984
17,446,0.3772660493850708
17,447,0.26517975330352783
17,448,0.31336790323257446
17,449,0.3724416494369507
18,450,0.3605536222457886
18,451,0.27193164825439453
18,452,0.48593568801879883
18,453,0.29348647594451904
18,454,0.4017675518989563
18,455,0.23310422897338867
18,456,0.27417176961898804
18,457,0.2423437237739563
18,458,0.3782554268836975
18,459,0.3312342166900635
18,460,0.2796664834022522
18,461,0.2685313820838928
18,462,0.18011075258255005
18,463,0.37095046043395996
18,464,0.30402469635009766
18,465,0.28476428985595703
18,466,0.38829290866851807
18,467,0.3625391721725464
18,468,0.2882976531982422
18,469,0.33641546964645386
18,470,0.34520798921585083
18,471,0.3794453740119934
18,472,0.29785048961639404
18,473,0.41606980562210083
18,474,0.3808407187461853
19,475,0.3687821626663208
19,476,0.2545533776283264
19,477,0.4579702615737915
19,478,0.3196273446083069
19,479,0.43063145875930786
19,480,0.2685532569885254
19,481,0.2812851667404175
19,482,0.21238982677459717
19,483,0.41258418560028076
19,484,0.3638830780982971
19,485,0.273105263710022
19,486,0.27344322204589844
19,487,0.19939446449279785
19,488,0.36194467544555664
19,489,0.3899924159049988
19,490,0.30699360370635986
19,491,0.45191478729248047
19,492,0.3673251271247864
19,493,0.24403244256973267
19,494,0.29132354259490967
19,495,0.36328065395355225
19,496,0.37410908937454224
19,497,0.3253517746925354
19,498,0.3116941452026367
19,499,0.4135199785232544
20,500,0.29258203506469727
20,501,0.26935625076293945
20,502,0.45501214265823364
20,503,0.28769439458847046
20,504,0.383611798286438
20,505,0.27246421575546265
20,506,0.3026370406150818
20,507,0.24898552894592285
20,508,0.389490008354187
20,509,0.35153400897979736
20,510,0.2766604423522949
20,511,0.2930886745452881
20,512,0.17589545249938965
20,513,0.3796538710594177
20,514,0.3567410111427307
20,515,0.2805739641189575
20,516,0.4103148579597473
20,517,0.3449138402938843
20,518,0.25930243730545044
20,519,0.33707863092422485
20,520,0.3714170455932617
20,521,0.36284124851226807
20,522,0.260839581489563
20,523,0.3588005304336548
20,524,0.3665754795074463
21,525,0.3511686325073242
21,526,0.2814435362815857
21,527,0.45790374279022217
21,528,0.29753363132476807
21,529,0.3847200870513916
21,530,0.27380359172821045
21,531,0.2841035723686218
21,532,0.22145897150039673
21,533,0.45117270946502686
21,534,0.3609328866004944
21,535,0.25696563720703125
21,536,0.2738146185874939
21,537,0.19631975889205933
21,538,0.33699965476989746
21,539,0.3607887625694275
21,540,0.28562116622924805
21,541,0.37081098556518555
21,542,0.32770687341690063
21,543,0.22224855422973633
21,544,0.29255539178848267
21,545,0.3548353314399719
21,546,0.35778236389160156
21,547,0.291137158870697
21,548,0.3499985933303833
21,549,0.360173761844635
22,550,0.33343297243118286
22,551,0.23349231481552124
22,552,0.4234718084335327
22,553,0.26583290100097656
22,554,0.3660600185394287
22,555,0.2643698453903198
22,556,0.28114980459213257
22,557,0.21205610036849976
22,558,0.36547553539276123
22,559,0.34256118535995483
22,560,0.2743772864341736
22,561,0.29620271921157837
22,562,0.17742305994033813
22,563,0.36544400453567505
22,564,0.3360292315483093
22,565,0.29021960496902466
22,566,0.3961517810821533
22,567,0.34210729598999023
22,568,0.24063420295715332
22,569,0.3211345076560974
22,570,0.36669421195983887
22,571,0.35021477937698364
22,572,0.2756512761116028
22,573,0.3034195899963379
22,574,0.3299635648727417
23,575,0.30828267335891724
23,576,0.2405555248260498
23,577,0.4248389005661011
23,578,0.31164950132369995
23,579,0.4043552875518799
23,580,0.2490207552909851
23,581,0.24993896484375
23,582,0.2054213285446167
23,583,0.3921385407447815
23,584,0.3352421522140503
23,585,0.2571374773979187
23,586,0.2708151340484619
23,587,0.1842150092124939
23,588,0.3236064314842224
23,589,0.3290852904319763
23,590,0.3166431188583374
23,591,0.3668603301048279
23,592,0.3562890291213989
23,593,0.2515299320220947
23,594,0.2798280715942383
23,595,0.35569971799850464
23,596,0.3455493450164795
23,597,0.2866082787513733
23,598,0.3315945267677307
23,599,0.39437901973724365
24,600,0.3487740755081177
24,601,0.24285322427749634
24,602,0.4094362258911133
24,603,0.30044126510620117
24,604,0.38045382499694824
24,605,0.24499833583831787
24,606,0.250238835811615
24,607,0.21603095531463623
24,608,0.35713082551956177
24,609,0.31201016902923584
24,610,0.2589065432548523
24,611,0.26060396432876587
24,612,0.19043868780136108
24,613,0.3082336187362671
24,614,0.3125399947166443
24,615,0.28397136926651
24,616,0.3589373230934143
24,617,0.3462732434272766
24,618,0.24522405862808228
24,619,0.2923072576522827
24,620,0.3244977593421936
24,621,0.3461074233055115
24,622,0.25096607208251953
24,623,0.3700328469276428
24,624,0.3557513356208801
25,625,0.3944404125213623
25,626,0.2363109588623047
25,627,0.4191189408302307
25,628,0.27093732357025146
25,629,0.393176794052124
25,630,0.3041002154350281
25,631,0.2810326814651489
25,632,0.21789705753326416
25,633,0.37714409828186035
25,634,0.3478891849517822
25,635,0.2973078489303589
25,636,0.2560151219367981
25,637,0.18369317054748535
25,638,0.28753262758255005
25,639,0.3500383496284485
25,640,0.2810503840446472
25,641,0.419533908367157
25,642,0.2940346598625183
25,643,0.2534879446029663
25,644,0.3319081664085388
25,645,0.3732306957244873
25,646,0.32951921224594116
25,647,0.25640761852264404
25,648,0.3519495725631714
25,649,0.4148288369178772
26,650,0.3103479743003845
26,651,0.2220611572265625
26,652,0.4205833077430725
26,653,0.27084147930145264
26,654,0.3428296446800232
26,655,0.22837674617767334
26,656,0.24855703115463257
26,657,0.20130658149719238
26,658,0.340459942817688
26,659,0.29112178087234497
26,660,0.23403269052505493
26,661,0.30259931087493896
26,662,0.17932510375976562
26,663,0.34145838022232056
26,664,0.2978922724723816
26,665,0.28122878074645996
26,666,0.35644662380218506
26,667,0.31038087606430054
26,668,0.2325860857963562
26,669,0.3103855848312378
26,670,0.36030685901641846
26,671,0.33954620361328125
26,672,0.23756355047225952
26,673,0.3206557631492615
26,674,0.3600994348526001
27,675,0.27820885181427
27,676,0.2324678897857666
27,677,0.3759641647338867
27,678,0.27889305353164673
27,679,0.37089550495147705
27,680,0.24011284112930298
27,681,0.24253612756729126
27,682,0.19687926769256592
27,683,0.3609999418258667
27,684,0.3171675205230713
27,685,0.2501407861709595
27,686,0.2777136564254761
27,687,0.18629968166351318
27,688,0.29315483570098877
27,689,0.32747477293014526
27,690,0.26155364513397217
27,691,0.35777390003204346
27,692,0.34547102451324463
27,693,0.23522263765335083
27,694,0.26562386751174927
27,695,0.29568976163864136
27,696,0.3094868063926697
27,697,0.23642736673355103
27,698,0.34659892320632935
27,699,0.3579200506210327
28,700,0.29522770643234253
28,701,0.21881020069122314
28,702,0.3754293918609619
28,703,0.26582908630371094
28,704,0.38571619987487793
28,705,0.2371206283569336
28,706,0.2558104395866394
28,707,0.9999998807907104
28,708,0.36350899934768677
28,709,0.32875925302505493
28,710,0.2436363697052002
28,711,0.2728084921836853
28,712,0.18218672275543213
28,713,0.27780455350875854
28,714,0.3128893971443176
28,715,0.2518620491027832
28,716,0.37011075019836426
28,717,0.3472970128059387
28,718,0.21874713897705078
28,719,0.25308406352996826
28,720,0.2755771279335022
28,721,0.3163560628890991
28,722,0.2493310570716858
28,723,0.3282517194747925
28,724,0.32785987854003906
29,725,0.3030540347099304
29,726,0.2084132432937622
29,727,0.37966424226760864
29,728,0.9214547276496887
29,729,0.3609950542449951
29,730,0.24619972705841064
29,731,0.25220102071762085
29,732,0.2049763798713684
29,733,0.387892484664917
29,734,0.3593411445617676
29,735,0.28807467222213745
29,736,0.29508811235427856
29,737,0.2194156050682068
29,738,0.33472567796707153
29,739,0.37453901767730713
29,740,0.30095911026000977
29,741,0.4353746175765991
29,742,0.9999999403953552
29,743,0.25262171030044556
29,744,0.2708415389060974
29,745,0.3689723610877991
29,746,0.3192734718322754
29,747,0.25252580642700195
29,748,0.33209967613220215
29,749,0.35583245754241943
30,750,0.39378172159194946
30,751,0.2605739235877991
30,752,0.4247599244117737
30,753,0.2701481580734253
30,754,0.3852640986442566
30,755,0.23684394359588623
30,756,0.27303290367126465
30,757,0.20551073551177979
30,758,0.32846927642822266
30,759,0.29803019762039185
30,760,0.28926438093185425
30,761,0.3517283797264099
30,762,0.18626326322555542
30,763,0.3244805932044983
30,764,0.3361237049102783
30,765,0.28090548515319824
30,766,0.37866443395614624
30,767,0.31599652767181396
30,768,0.2507382035255432
30,769,0.33771347999572754
30,770,0.4001079201698303
30,771,0.3436301350593567
30,772,0.26488274335861206
30,773,0.3273901343345642
30,774,0.35437309741973877
31,775,0.3496512770652771
31,776,0.2454853057861328
31,777,0.9577572345733643
31,778,0.3060603737831116
31,779,0.4067941904067993
31,780,0.9999963045120239
31,781,0.28767818212509155
31,782,0.21584051847457886
31,783,0.408064603805542
31,784,0.36159026622772217
31,785,0.2609037160873413
31,786,0.2752368450164795
31,787,0.19947737455368042
31,788,0.3277885913848877
31,789,0.3959105610847473
31,790,0.2899237871170044
31,791,0.43782371282577515
31,792,0.3137645721435547
31,793,0.24650323390960693
31,794,0.3010016679763794
31,795,0.37463706731796265
31,796,0.35041946172714233
31,797,0.25935202836990356
31,798,0.36947381496429443
31,799,0.40736138820648193
32,800,0.30476856231689453
32,801,0.25092267990112305
32,802,0.40939533710479736
32,803,0.27417492866516113
32,804,0.3648877739906311
32,805,0.23095983266830444
32,806,0.267132043838501
32,807,0.23318982124328613
32,808,0.35420066118240356
32,809,0.31524574756622314
32,810,0.2635878324508667
32,811,0.31218570470809937
32,812,0.19397491216659546
32,813,0.32137221097946167
32,814,0.37632936239242554
32,815,0.26042991876602173
32,816,0.41952449083328247
32,817,0.6099249720573425
32,818,0.23665541410446167
32,819,0.2928851246833801
32,820,0.3759750723838806
32,821,0.3474838137626648
32,822,0.2931077480316162
32,823,0.4195362329483032
32,824,0.368012011051178
33,825,0.4049474596977234
33,826,0.2792646288871765
33,827,0.467620313167572
33,828,0.30205631256103516
33,829,0.3889120817184448
33,830,0.29300785064697266
33,831,0.2958255410194397
33,832,0.23336905241012573
33,833,0.3565133213996887
33,834,0.30562448501586914
33,835,0.25267279148101807
33,836,0.32826173305511475
33,837,0.183047354221344
33,838,0.3658173084259033
33,839,0.326366662979126
33,840,0.29310208559036255
33,841,1
33,842,0.34319692850112915
33,843,0.23677009344100952
33,844,0.3415380120277405
33,845,1
33,846,0.35989296436309814
33,847,0.30043506622314453
33,848,0.3545116186141968
33,849,0.3670220375061035
34,850,0.4275636076927185
34,851,0.28223717212677
34,852,0.45309168100357056
34,853,0.27038198709487915
34,854,0.3476978540420532
34,855,0.27376794815063477
34,856,0.30146628618240356
34,857,0.2549172043800354
34,858,0.30282557010650635
34,859,0.26990246772766113
34,860,0.24884235858917236
34,861,0.3344336152076721
34,862,0.2004835605621338
34,863,0.9999998807907104
34,864,0.31426823139190674
34,865,0.30106282234191895
34,866,0.33975422382354736
34,867,0.35422253608703613
34,868,0.22958147525787354
34,869,0.27310603857040405
34,870,0.4027605652809143
34,871,0.3253803849220276
34,872,0.2557588219642639
34,873,0.3299533724784851
34,874,0.3618330955505371
35,875,0.31617701053619385
35,876,0.24852967262268066
35,877,0.4096840023994446
35,878,0.25356292724609375
35,879,0.36073845624923706
35,880,0.2374170422554016
35,881,0.25442153215408325
35,882,0.2127355933189392
35,883,0.3308243751525879
35,884,0.2752125859260559
35,885,0.2276049256324768
35,886,0.24892103672027588
35,887,0.17763108015060425
35,888,0.27166932821273804
35,889,0.3047798275947571
35,890,0.2636139988899231
35,891,0.34266167879104614
35,892,0.2808765769004822
35,893,0.22883427143096924
35,894,0.2588130831718445
35,895,0.364227831363678
35,896,0.317050576210022
35,897,0.25571876764297485
35,898,0.341105580329895
35,899,0.3379245400428772
36,900,0.3142145872116089
36,901,0.22273927927017212
36,902,0.3901436924934387
36,903,0.24787646532058716
36,904,0.33020085096359253
36,905,0.21035826206207275
36,906,1
36,907,0.2089850902557373
36,908,0.3548179268836975
36,909,0.29926204681396484
36,910,0.2249811291694641
36,911,1
36,912,0.1633787751197815
36,913,0.30253273248672485
36,914,0.30218762159347534
36,915,0.25700467824935913
36,916,0.3339956998825073
36,917,0.2611108422279358
36,918,0.22342157363891602
36,919,0.26869702339172363
36,920,0.3282386064529419
36,921,0.3041890263557434
36,922,0.22692298889160156
36,923,0.3416067957878113
36,924,0.34305739402770996
37,925,0.251764714717865
37,926,0.2216939926147461
37,927,0.38489753007888794
37,928,0.2354191541671753
37,929,0.32861918210983276
37,930,0.2212422490119934
37,931,0.3713366985321045
37,932,0.19153714179992676
37,933,0.392888605594635
37,934,0.32312214374542236
37,935,0.23695194721221924
37,936,0.260686993598938
37,937,0.18981093168258667
37,938,1
37,939,0.33271074295043945
37,940,0.2831462025642395
37,941,0.365098774433136
37,942,0.33969902992248535
37,943,0.20562297105789185
37,944,0.2623891234397888
37,945,0.3725966215133667
37,946,0.3391687870025635
37,947,0.25473588705062866
37,948,0.3363099694252014
37,949,0.32943880558013916
38,950,0.3588595390319824
38,951,0.22267019748687744
38,952,0.3772636651992798
38,953,0.2654634118080139
38,954,0.34387534856796265
38,955,0.2503473162651062
38,956,0.2629276514053345
38,957,0.21511614322662354
38,958,0.3322014808654785
38,959,0.2791701555252075
38,960,0.2207987904548645
38,961,0.2755255103111267
38,962,0.18560439348220825
38,963,0.30267250537872314
38,964,0.3024522662162781
38,965,0.26324182748794556
38,966,0.3582230806350708
38,967,0.2999921441078186
38,968,0.20050477981567383
38,969,0.24554330110549927
38,970,0.35312652587890625
38,971,0.3323761224746704
38,972,0.2617563009262085
38,973,0.32604116201400757
38,974,0.3107743263244629
39,975,0.2635575532913208
39,976,0.21824508905410767
39,977,1
39,978,0.2484796643257141
39,979,0.3086961507797241
39,980,0.21301674842834473
39,981,0.27406448125839233
39,982,0.22225898504257202
39,983,0.28476470708847046
39,984,0.2447255253791809
39,985,0.22134405374526978
39,986,0.255882203578949
39,987,0.1594046950340271
39,988,0.28911417722702026
39,989,0.27323025465011597
39,990,0.23454409837722778
39,991,0.330532431602478
39,992,0.3042161464691162
39,993,0.17557823657989502
39,994,0.23400819301605225
39,995,0.3141390085220337
39,996,0.315579354763031
39,997,0.24850988388061523
39,998,0.3140116333961487
39,999,0.30070024728775024
40,1000,0.24497240781784058
40,1001,0.20443272590637207
40,1002,0.37458133697509766
40,1003,0.22827905416488647
40,1004,0.31849104166030884
40,1005,0.41546541452407837
40,1006,0.2693632245063782
40,1007,0.18794625997543335
40,1008,0.4009670615196228
40,1009,0.3222121000289917
40,1010,0.254428505897522
40,1011,0.2677733302116394
40,1012,0.19506144523620605
40,1013,0.3376506567001343
40,1014,0.35265296697616577
40,1015,0.25829577445983887
40,1016,0.37760233879089355
40,1017,0.34100615978240967
40,1018,0.21522492170333862
40,1019,0.27998054027557373
40,1020,0.3100510835647583
40,1021,0.3818429708480835
40,1022,0.2772625684738159
40,1023,0.4045060873031616
40,1024,0.3454641103744507
41,1025,0.2829709053039551
41,1026,0.2312268614768982
41,1027,0.4416924715042114
41,1028,0.25789254903793335
41,1029,0.3361726999282837
41,1030,0.2278178334236145
41,1031,0.2629207372665405
41,1032,0.21596062183380127
41,1033,0.3405267000198364
41,1034,0.30851906538009644
41,1035,0.21651333570480347
41,1036,0.2597021460533142
41,1037,0.1777033805847168
41,1038,0.29536837339401245
41,1039,0.34011489152908325
41,1040,0.25428307056427
41,1041,0.3297601342201233
41,1042,0.3115941286087036
41,1043,0.1977299451828003
41,1044,0.28037887811660767
41,1045,0.329861581325531
41,1046,0.3150595426559448
41,1047,0.246959388256073
41,1048,0.3127176761627197
41,1049,0.2959972023963928
42,1050,0.24744415283203125
42,1051,0.19474995136260986
42,1052,0.3840765953063965
42,1053,0.22297167778015137
42,1054,0.3271177411079407
42,1055,0.22307443618774414
42,1056,0.27581822872161865
42,1057,0.19601958990097046
42,1058,0.2947371006011963
42,1059,0.24237215518951416
42,1060,0.19904065132141113
42,1061,0.2592138648033142
42,1062,0.45857638120651245
42,1063,0.28683990240097046
42,1064,0.3041587471961975
42,1065,0.2585684061050415
42,1066,0.3242431879043579
42,1067,0.27155864238739014
42,1068,0.1907280683517456
42,1069,0.26473331451416016
42,1070,0.30112946033477783
42,1071,0.3072965145111084
42,1072,0.21953821182250977
42,1073,0.29686009883880615
42,1074,0.3113962411880493
43,1075,0.22809916734695435
43,1076,0.21507704257965088
43,1077,0.3888232111930847
